# LG	Marker	cM	Scaffold	Scaffold Orientation	Scaffold BP	LG BP	NodeIndex
4	9895	42.49	tig00002315_pilon	+	10583570	36951439	4
4	9896	42.49	tig00002315_pilon	+	10583579	36951448	4
4	9903	42.49	tig00002315_pilon	+	10609547	36977416	4
4	9904	42.49	tig00002315_pilon	+	10609634	36977503	4
4	9905	42.49	tig00002315_pilon	+	10609688	36977557	4
4	9906	42.49	tig00002315_pilon	+	10609842	36977711	4
4	9907	42.49	tig00002315_pilon	+	10609914	36977783	4
4	9908	43.03	tig00002315_pilon	+	10620814	36988683	4
4	9909	43.03	tig00002315_pilon	+	10620817	36988686	4
4	9910	43.03	tig00002315_pilon	+	10620901	36988770	4
4	9911	43.03	tig00002315_pilon	+	10620934	36988803	4
4	9912	43.03	tig00002315_pilon	+	10620941	36988810	4
4	9913	43.03	tig00002315_pilon	+	10620959	36988828	4
4	9914	43.03	tig00002315_pilon	+	10620988	36988857	4
4	9915	43.03	tig00002315_pilon	+	10621072	36988941	4
4	9916	43.03	tig00002315_pilon	+	10621107	36988976	4
4	9917	43.03	tig00002315_pilon	+	10621117	36988986	4
4	9918	43.03	tig00002315_pilon	+	10621123	36988992	4
4	9925	43.57	tig00002315_pilon	+	10630757	36998626	4
4	9926	43.57	tig00002315_pilon	+	10631054	36998923	4
4	9946	43.57	tig00002315_pilon	+	10689429	37057298	4
4	9947	43.57	tig00002315_pilon	+	10689442	37057311	4
4	9948	43.57	tig00002315_pilon	+	10689496	37057365	4
4	9994	43.57	tig00002315_pilon	+	10694894	37062763	4
4	9995	43.57	tig00002315_pilon	+	10694976	37062845	4
4	9996	43.57	tig00002315_pilon	+	10695073	37062942	4
4	10020	43.57	tig00002315_pilon	+	10703549	37071418	4
4	10021	43.57	tig00002315_pilon	+	10703556	37071425	4
4	10022	43.57	tig00002315_pilon	+	10703558	37071427	4
4	10023	43.57	tig00002315_pilon	+	10703591	37071460	4
4	10024	43.57	tig00002315_pilon	+	10703678	37071547	4
4	10025	43.57	tig00002315_pilon	+	10703689	37071558	4
4	10026	43.57	tig00002315_pilon	+	10703694	37071563	4
4	10027	43.57	tig00002315_pilon	+	10703711	37071580	4
4	10028	43.57	tig00002315_pilon	+	10703718	37071587	4
4	10029	43.57	tig00002315_pilon	+	10703735	37071604	4
4	10030	43.57	tig00002315_pilon	+	10703751	37071620	4
4	10031	43.57	tig00002315_pilon	+	10703757	37071626	4
4	10032	43.57	tig00002315_pilon	+	10703771	37071640	4
4	10033	43.57	tig00002315_pilon	+	10703825	37071694	4
4	10034	43.57	tig00002315_pilon	+	10703847	37071716	4
4	10035	43.57	tig00002315_pilon	+	10703848	37071717	4
4	10036	43.57	tig00002315_pilon	+	10703885	37071754	4
4	10037	43.57	tig00002315_pilon	+	10703889	37071758	4
4	10038	43.57	tig00002315_pilon	+	10703971	37071840	4
4	10039	44.1	tig00002315_pilon	+	10707090	37074959	4
4	10040	44.1	tig00002315_pilon	+	10707142	37075011	4
4	10041	44.1	tig00002315_pilon	+	10707254	37075123	4
4	10043	44.1	tig00002315_pilon	+	10711135	37079004	4
4	10044	44.1	tig00002315_pilon	+	10711354	37079223	4
4	10045	44.1	tig00002315_pilon	+	10717869	37085738	4
4	10046	44.1	tig00002315_pilon	+	10717882	37085751	4
4	10047	44.1	tig00002315_pilon	+	10717888	37085757	4
4	10048	44.1	tig00002315_pilon	+	10717906	37085775	4
4	10055	44.1	tig00002315_pilon	+	10721091	37088960	4
4	10057	44.1	tig00002315_pilon	+	10727906	37095775	4
4	10058	44.1	tig00002315_pilon	+	10727938	37095807	4
4	10059	44.1	tig00002315_pilon	+	10727965	37095834	4
4	10060	44.1	tig00002315_pilon	+	10728098	37095967	4
4	10061	44.1	tig00002315_pilon	+	10728144	37096013	4
4	10062	44.1	tig00002315_pilon	+	10728167	37096036	4
4	10063	44.1	tig00002315_pilon	+	10728189	37096058	4
4	10084	44.1	tig00002315_pilon	+	10740869	37108738	4
4	10085	44.1	tig00002315_pilon	+	10740959	37108828	4
4	10129	44.1	tig00002315_pilon	+	10852763	37220632	4
4	10132	44.1	tig00002315_pilon	+	10857814	37225683	4
4	10138	44.1	tig00002315_pilon	+	10895406	37263275	4
4	10139	44.1	tig00002315_pilon	+	10895481	37263350	4
4	10140	44.1	tig00002315_pilon	+	10895482	37263351	4
4	10219	44.1	tig00002315_pilon	+	10971003	37338872	4
4	10220	44.1	tig00002315_pilon	+	10971408	37339277	4
4	10256	44.1	tig00002315_pilon	+	10997593	37365462	4
4	10257	44.1	tig00002315_pilon	+	10997672	37365541	4
4	10258	44.1	tig00002315_pilon	+	10997680	37365549	4
4	10259	44.1	tig00002315_pilon	+	10997872	37365741	4
4	10260	44.1	tig00002315_pilon	+	10998070	37365939	4
4	10261	44.1	tig00002315_pilon	+	10998086	37365955	4
4	10262	44.1	tig00002315_pilon	+	10998129	37365998	4
4	10341	44.1	tig00002315_pilon	+	11028293	37396162	4
4	10342	44.1	tig00002315_pilon	+	11028408	37396277	4
4	10343	46.25	tig00002315_pilon	+	11028944	37396813	4
4	10344	46.25	tig00002315_pilon	+	11028947	37396816	4
4	10345	46.25	tig00002315_pilon	+	11028988	37396857	4
4	10346	46.25	tig00002315_pilon	+	11029019	37396888	4
4	10347	46.25	tig00002315_pilon	+	11029166	37397035	4
4	10348	46.25	tig00002315_pilon	+	11043767	37411636	4
4	10349	46.25	tig00002315_pilon	+	11043897	37411766	4
4	10350	46.25	tig00002315_pilon	+	11048249	37416118	4
4	10351	46.25	tig00002315_pilon	+	11048345	37416214	4
4	10352	46.25	tig00002315_pilon	+	11048358	37416227	4
4	10353	46.25	tig00002315_pilon	+	11048629	37416498	4
4	10354	46.25	tig00002315_pilon	+	11048911	37416780	4
4	10375	46.25	tig00002315_pilon	+	11153542	37521411	4
4	10376	46.25	tig00002315_pilon	+	11153584	37521453	4
4	10377	46.25	tig00002315_pilon	+	11153603	37521472	4
4	10378	47.33	tig00002315_pilon	+	11155557	37523426	4
4	10379	47.33	tig00002315_pilon	+	11155632	37523501	4
4	10380	47.33	tig00002315_pilon	+	11169048	37536917	4
4	10381	47.33	tig00002315_pilon	+	11169594	37537463	4
4	10382	47.33	tig00002315_pilon	+	11169906	37537775	4
4	10383	47.33	tig00002315_pilon	+	11169922	37537791	4
4	10384	47.33	tig00002315_pilon	+	11170158	37538027	4
4	10385	47.33	tig00002315_pilon	+	11175356	37543225	4
4	10386	47.33	tig00002315_pilon	+	11175558	37543427	4
4	10388	47.33	tig00002315_pilon	+	11208451	37576320	4
4	10394	47.33	tig00002315_pilon	+	11210845	37578714	4
4	10395	47.33	tig00002315_pilon	+	11210892	37578761	4
4	10396	47.33	tig00002315_pilon	+	11210894	37578763	4
4	10397	47.33	tig00002315_pilon	+	11210958	37578827	4
4	10398	47.33	tig00002315_pilon	+	11211419	37579288	4
4	10403	47.33	tig00002315_pilon	+	11218539	37586408	4
4	10404	47.33	tig00002315_pilon	+	11218619	37586488	4
4	10405	47.33	tig00002315_pilon	+	11218672	37586541	4
4	10406	47.33	tig00002315_pilon	+	11218696	37586565	4
4	10407	47.33	tig00002315_pilon	+	11219062	37586931	4
4	10424	47.33	tig00002315_pilon	+	11271103	37638972	4
4	10425	47.33	tig00002315_pilon	+	11271119	37638988	4
4	10426	47.33	tig00002315_pilon	+	11271193	37639062	4
4	10427	47.33	tig00002315_pilon	+	11271206	37639075	4
4	10428	47.33	tig00002315_pilon	+	11271213	37639082	4
4	10429	47.33	tig00002315_pilon	+	11271242	37639111	4
4	10430	47.33	tig00002315_pilon	+	11271347	37639216	4
4	10431	47.33	tig00002315_pilon	+	11271449	37639318	4
4	10432	47.33	tig00002315_pilon	+	11271500	37639369	4
4	10433	47.33	tig00002315_pilon	+	11271587	37639456	4
4	10434	47.33	tig00002315_pilon	+	11271749	37639618	4
4	10435	47.33	tig00002315_pilon	+	11271774	37639643	4
4	10436	47.33	tig00002315_pilon	+	11271835	37639704	4
4	10437	47.33	tig00002315_pilon	+	11271856	37639725	4
4	10438	47.33	tig00002315_pilon	+	11271969	37639838	4
4	10439	47.33	tig00002315_pilon	+	11271978	37639847	4
4	10440	47.33	tig00002315_pilon	+	11271999	37639868	4
4	10441	47.33	tig00002315_pilon	+	11272098	37639967	4
4	10442	47.33	tig00002315_pilon	+	11272216	37640085	4
4	10443	47.33	tig00002315_pilon	+	11272230	37640099	4
4	10444	47.33	tig00002315_pilon	+	11272348	37640217	4
4	10445	47.33	tig00002315_pilon	+	11272520	37640389	4
4	10446	47.33	tig00002315_pilon	+	11272533	37640402	4
4	10447	47.33	tig00002315_pilon	+	11272558	37640427	4
4	10448	47.33	tig00002315_pilon	+	11272585	37640454	4
4	10449	47.33	tig00002315_pilon	+	11272593	37640462	4
4	10450	47.33	tig00002315_pilon	+	11272631	37640500	4
4	10451	47.33	tig00002315_pilon	+	11272672	37640541	4
4	10452	47.33	tig00002315_pilon	+	11283742	37651611	4
4	10453	47.33	tig00002315_pilon	+	11283931	37651800	4
4	10463	47.33	tig00002315_pilon	+	11287606	37655475	4
4	10464	47.33	tig00002315_pilon	+	11287682	37655551	4
4	10465	47.33	tig00002315_pilon	+	11287733	37655602	4
4	10466	47.33	tig00002315_pilon	+	11287752	37655621	4
4	10467	47.33	tig00002315_pilon	+	11287779	37655648	4
4	10468	47.33	tig00002315_pilon	+	11287788	37655657	4
4	10469	47.33	tig00002315_pilon	+	11287791	37655660	4
4	10470	47.33	tig00002315_pilon	+	11287797	37655666	4
4	10471	47.33	tig00002315_pilon	+	11287915	37655784	4
4	10472	47.33	tig00002315_pilon	+	11287979	37655848	4
4	10473	47.33	tig00002315_pilon	+	11287989	37655858	4
4	10474	47.33	tig00002315_pilon	+	11288006	37655875	4
4	10475	47.33	tig00002315_pilon	+	11288048	37655917	4
4	10476	47.33	tig00002315_pilon	+	11288070	37655939	4
4	10477	47.33	tig00002315_pilon	+	11288072	37655941	4
4	10478	47.33	tig00002315_pilon	+	11288127	37655996	4
4	10479	47.33	tig00002315_pilon	+	11288128	37655997	4
4	10480	47.33	tig00002315_pilon	+	11288130	37655999	4
4	10481	47.87	tig00002315_pilon	+	11308418	37676287	4
4	10509	47.87	tig00002315_pilon	+	11334701	37702570	4
4	10535	47.87	tig00002315_pilon	+	11347937	37715806	4
4	10536	47.87	tig00002315_pilon	+	11348049	37715918	4
4	10537	47.87	tig00002315_pilon	+	11348779	37716648	4
4	10538	47.87	tig00002315_pilon	+	11348859	37716728	4
4	10539	47.87	tig00002315_pilon	+	11348875	37716744	4
4	10540	47.87	tig00002315_pilon	+	11348917	37716786	4
4	10545	47.87	tig00002315_pilon	+	11364150	37732019	4
4	10546	47.87	tig00002315_pilon	+	11364203	37732072	4
4	10547	47.87	tig00002315_pilon	+	11364433	37732302	4
4	10548	47.87	tig00002315_pilon	+	11364471	37732340	4
4	10554	47.87	tig00002315_pilon	+	11369880	37737749	4
4	10555	47.87	tig00002315_pilon	+	11370513	37738382	4
4	10556	47.87	tig00002315_pilon	+	11371143	37739012	4
4	10560	47.87	tig00002315_pilon	+	11379175	37747044	4
4	10561	47.87	tig00002315_pilon	+	11379446	37747315	4
4	10573	47.87	tig00002315_pilon	+	11394584	37762453	4
4	10580	48.4	tig00002315_pilon	+	11434359	37802228	4
4	10581	48.4	tig00002315_pilon	+	11434378	37802247	4
4	10582	48.94	tig00002315_pilon	+	11434587	37802456	4
4	10583	48.94	tig00002315_pilon	+	11435132	37803001	4
4	10584	48.94	tig00002315_pilon	+	11435232	37803101	4
4	10585	48.94	tig00002315_pilon	+	11435351	37803220	4
4	10586	48.94	tig00002315_pilon	+	11435432	37803301	4
4	10587	48.94	tig00002315_pilon	+	11435445	37803314	4
4	10588	48.94	tig00002315_pilon	+	11435470	37803339	4
4	10597	48.94	tig00002315_pilon	+	11470599	37838468	4
4	10598	48.94	tig00002315_pilon	+	11470686	37838555	4
4	10599	48.94	tig00002315_pilon	+	11470715	37838584	4
4	10600	48.94	tig00002315_pilon	+	11470988	37838857	4
4	10601	48.94	tig00002315_pilon	+	11471061	37838930	4
4	10605	50.55	tig00002315_pilon	+	11507539	37875408	4
4	10606	50.55	tig00002315_pilon	+	11507589	37875458	4
4	10607	50.55	tig00002315_pilon	+	11507701	37875570	4
4	10608	50.55	tig00002315_pilon	+	11507733	37875602	4
4	10609	50.55	tig00002315_pilon	+	11521459	37889328	4
4	10610	50.55	tig00002315_pilon	+	11526686	37894555	4
4	10611	50.55	tig00002315_pilon	+	11526739	37894608	4
4	10612	50.55	tig00002315_pilon	+	11526906	37894775	4
4	10618	50.55	tig00002315_pilon	+	11537569	37905438	4
4	10619	50.55	tig00002315_pilon	+	11537659	37905528	4
4	10620	50.55	tig00002315_pilon	+	11537856	37905725	4
4	10621	50.55	tig00002315_pilon	+	11537881	37905750	4
4	10643	50.55	tig00002315_pilon	+	11558790	37926659	4
4	10644	50.55	tig00002315_pilon	+	11559165	37927034	4
4	10645	50.55	tig00002315_pilon	+	11559196	37927065	4
4	10646	50.55	tig00002315_pilon	+	11559222	37927091	4
4	10647	50.55	tig00002315_pilon	+	11559350	37927219	4
4	10726	50.55	tig00002315_pilon	+	11691762	38059631	4
4	10742	51.09	tig00002315_pilon	+	11712255	38080124	4
4	10743	51.09	tig00002315_pilon	+	11712328	38080197	4
4	10752	52.71	tig00002315_pilon	+	11721012	38088881	4
4	10753	52.71	tig00002315_pilon	+	11721464	38089333	4
4	10772	52.71	tig00002315_pilon	+	11731339	38099208	4
4	10783	52.71	tig00002315_pilon	+	11745569	38113438	4
4	10784	52.71	tig00002315_pilon	+	11749697	38117566	4
4	10785	52.71	tig00002315_pilon	+	11749901	38117770	4
4	10787	52.71	tig00002315_pilon	+	11750616	38118485	4
4	10788	52.71	tig00002315_pilon	+	11750695	38118564	4
4	10789	52.71	tig00002315_pilon	+	11750811	38118680	4
4	10793	52.71	tig00002315_pilon	+	11766731	38134600	4
4	10796	52.71	tig00002315_pilon	+	11787626	38155495	4
4	10797	52.71	tig00002315_pilon	+	11787875	38155744	4
4	10798	52.71	tig00002315_pilon	+	11787881	38155750	4
4	10806	52.71	tig00002315_pilon	+	11812744	38180613	4
4	10807	52.71	tig00002315_pilon	+	11816721	38184590	4
4	10827	52.71	tig00002315_pilon	+	11824434	38192303	4
4	10828	52.71	tig00002315_pilon	+	11824500	38192369	4
4	10833	52.71	tig00002315_pilon	+	11832413	38200282	4
4	10834	52.71	tig00002315_pilon	+	11832445	38200314	4
4	10835	53.24	tig00002315_pilon	+	11836445	38204314	4
4	10836	53.24	tig00002315_pilon	+	11836450	38204319	4
4	10837	53.24	tig00002315_pilon	+	11836526	38204395	4
4	10838	53.24	tig00002315_pilon	+	11836602	38204471	4
4	10839	53.24	tig00002315_pilon	+	11836696	38204565	4
4	10840	53.24	tig00002315_pilon	+	11836913	38204782	4
4	10841	53.24	tig00002315_pilon	+	11836935	38204804	4
4	10842	53.24	tig00002315_pilon	+	11837061	38204930	4
4	10843	53.24	tig00002315_pilon	+	11837279	38205148	4
4	10844	53.24	tig00002315_pilon	+	11837280	38205149	4
4	10845	53.24	tig00002315_pilon	+	11837317	38205186	4
4	10846	53.24	tig00002315_pilon	+	11842182	38210051	4
4	10849	53.24	tig00002315_pilon	+	11863427	38231296	4
4	10851	53.24	tig00002315_pilon	+	11863793	38231662	4
4	10852	53.24	tig00002315_pilon	+	11863837	38231706	4
4	10855	53.24	tig00002315_pilon	+	11864116	38231985	4
4	10856	53.24	tig00002315_pilon	+	11864264	38232133	4
4	10857	53.24	tig00002315_pilon	+	11864291	38232160	4
4	10858	53.24	tig00002315_pilon	+	11864449	38232318	4
4	10859	53.24	tig00002315_pilon	+	11864585	38232454	4
5	8052	0	tig00001031_pilon	-	24616	8980	0
5	8051	1.61	tig00001019_pilon	-	54776	62577	1
5	8041	1.61	tig00000988_pilon	+	45717	163169	2
5	8042	1.61	tig00000988_pilon	+	47997	165449	2
5	8043	1.61	tig00000988_pilon	+	48004	165456	2
5	8047	1.61	tig00000988_pilon	+	83672	201124	2
5	8048	2.15	tig00000988_pilon	+	117073	234525	2
5	8055	3.76	tig00001095_pilon	-	44520	298974	3
5	20013	5.38	tig00002642_pilon	+	58257	401850	4
5	20014	5.38	tig00002642_pilon	+	58265	401858	4
5	20015	5.38	tig00002642_pilon	+	59896	403489	4
5	20016	5.38	tig00002642_pilon	+	63322	406915	4
5	20017	5.38	tig00002642_pilon	+	63356	406949	4
5	20018	5.38	tig00002642_pilon	+	63483	407076	4
5	20019	5.38	tig00002642_pilon	+	63507	407100	4
5	20022	5.38	tig00002642_pilon	+	67953	411546	4
5	20023	5.38	tig00002642_pilon	+	67996	411589	4
5	20024	5.38	tig00002642_pilon	+	68004	411597	4
5	20025	5.38	tig00002642_pilon	+	70610	414203	4
5	20026	5.38	tig00002642_pilon	+	70627	414220	4
5	20028	6.99	tig00002642_pilon	+	133009	476602	4
5	20029	6.99	tig00002642_pilon	+	134309	477902	4
5	20030	6.99	tig00002642_pilon	+	134610	478203	4
5	20031	6.99	tig00002642_pilon	+	134704	478297	4
5	20032	6.99	tig00002642_pilon	+	134722	478315	4
5	20033	6.99	tig00002642_pilon	+	136668	480261	4
5	20034	6.99	tig00002642_pilon	+	136677	480270	4
5	20036	6.99	tig00002642_pilon	+	158785	502378	4
5	20037	6.99	tig00002642_pilon	+	163883	507476	4
5	20038	6.99	tig00002642_pilon	+	163912	507505	4
5	20039	6.99	tig00002642_pilon	+	163931	507524	4
5	20040	6.99	tig00002642_pilon	+	163992	507585	4
5	20041	6.99	tig00002642_pilon	+	164013	507606	4
5	20042	6.99	tig00002642_pilon	+	164134	507727	4
5	20043	6.99	tig00002642_pilon	+	164211	507804	4
5	20044	6.99	tig00002642_pilon	+	164233	507826	4
5	20045	6.99	tig00002642_pilon	+	164264	507857	4
5	20046	6.99	tig00002642_pilon	+	164274	507867	4
5	20047	6.99	tig00002642_pilon	+	164280	507873	4
5	20049	6.99	tig00002642_pilon	+	164525	508118	4
5	20050	6.99	tig00002642_pilon	+	164703	508296	4
5	20052	6.99	tig00002642_pilon	+	178815	522408	4
5	20053	6.99	tig00002642_pilon	+	186436	530029	4
5	20054	6.99	tig00002642_pilon	+	186455	530048	4
5	20055	6.99	tig00002642_pilon	+	186471	530064	4
5	20056	6.99	tig00002642_pilon	+	187247	530840	4
5	20057	6.99	tig00002642_pilon	+	187850	531443	4
5	20058	6.99	tig00002642_pilon	+	187959	531552	4
5	20073	6.99	tig00002642_pilon	+	240462	584055	4
5	20074	6.99	tig00002642_pilon	+	240467	584060	4
5	20075	6.99	tig00002642_pilon	+	240489	584082	4
5	20076	6.99	tig00002642_pilon	+	240490	584083	4
5	20077	6.99	tig00002642_pilon	+	240493	584086	4
5	20078	6.99	tig00002642_pilon	+	240499	584092	4
5	20079	6.99	tig00002642_pilon	+	240534	584127	4
5	20080	6.99	tig00002642_pilon	+	240661	584254	4
5	20081	6.99	tig00002642_pilon	+	241142	584735	4
5	20082	8.07	tig00002642_pilon	+	249737	593330	4
5	20083	8.07	tig00002642_pilon	+	249765	593358	4
5	20084	8.07	tig00002642_pilon	+	249778	593371	4
5	20089	8.6	tig00002642_pilon	+	343928	687521	4
5	20091	9.14	tig00002642_pilon	+	382772	726365	4
5	20092	9.14	tig00002642_pilon	+	382796	726389	4
5	20093	9.14	tig00002642_pilon	+	382951	726544	4
5	20096	10.22	tig00002642_pilon	+	564597	908190	4
5	20098	10.75	tig00002642_pilon	+	636130	979723	4
5	20099	10.75	tig00002642_pilon	+	636156	979749	4
5	20100	10.75	tig00002642_pilon	+	695204	1038797	4
5	20101	10.75	tig00002642_pilon	+	701731	1045324	4
5	20103	10.75	tig00002642_pilon	+	723965	1067558	4
5	20104	10.75	tig00002642_pilon	+	723976	1067569	4
5	20105	10.75	tig00002642_pilon	+	724010	1067603	4
5	20106	10.75	tig00002642_pilon	+	724052	1067645	4
5	20107	11.29	tig00002642_pilon	+	734658	1078251	4
5	20110	13.44	tig00002642_pilon	+	879467	1223060	4
5	20111	13.44	tig00002642_pilon	+	879937	1223530	4
5	20112	13.44	tig00002642_pilon	+	879944	1223537	4
5	20120	13.44	tig00002642_pilon	+	965481	1309074	4
5	20121	13.44	tig00002642_pilon	+	965498	1309091	4
5	20122	15.06	tig00002642_pilon	+	1174692	1518285	4
5	20123	15.06	tig00002642_pilon	+	1227060	1570653	4
5	20124	15.59	tig00002642_pilon	+	1262216	1605809	4
5	20125	15.59	tig00002642_pilon	+	1262237	1605830	4
5	20126	15.59	tig00002642_pilon	+	1262273	1605866	4
5	20127	15.59	tig00002642_pilon	+	1262276	1605869	4
5	20128	15.59	tig00002642_pilon	+	1262290	1605883	4
5	20129	15.59	tig00002642_pilon	+	1262438	1606031	4
5	20130	15.59	tig00002642_pilon	+	1262847	1606440	4
5	20133	16.67	tig00002642_pilon	+	1302829	1646422	4
5	20134	16.67	tig00002642_pilon	+	1302832	1646425	4
5	20135	16.67	tig00002642_pilon	+	1302914	1646507	4
5	20136	16.67	tig00002642_pilon	+	1302921	1646514	4
5	20137	16.67	tig00002642_pilon	+	1303054	1646647	4
5	20138	17.21	tig00002642_pilon	+	1303331	1646924	4
5	20139	17.21	tig00002642_pilon	+	1303332	1646925	4
5	20140	17.21	tig00002642_pilon	+	1323526	1667119	4
5	20141	17.74	tig00002642_pilon	+	1380466	1724059	4
5	20142	17.74	tig00002642_pilon	+	1380475	1724068	4
5	20143	17.74	tig00002642_pilon	+	1380482	1724075	4
5	20144	17.74	tig00002642_pilon	+	1380548	1724141	4
5	20145	17.74	tig00002642_pilon	+	1382531	1726124	4
5	20146	18.28	tig00002642_pilon	+	1428691	1772284	4
5	20147	18.28	tig00002644_pilon	+	78116	1906220	5
5	20148	19.89	tig00002644_pilon	+	131288	1959392	5
5	20149	19.89	tig00002644_pilon	+	131293	1959397	5
5	20150	19.89	tig00002644_pilon	+	132348	1960452	5
5	20151	19.89	tig00002644_pilon	+	132454	1960558	5
5	20152	19.89	tig00002644_pilon	+	132455	1960559	5
5	20153	20.43	tig00002644_pilon	+	252570	2080674	5
5	20154	20.43	tig00002644_pilon	+	262159	2090263	5
5	20155	20.43	tig00002644_pilon	+	262804	2090908	5
5	20156	20.43	tig00002644_pilon	+	262805	2090909	5
5	20157	20.43	tig00002644_pilon	+	262976	2091080	5
5	20158	20.43	tig00002644_pilon	+	264552	2092656	5
5	20159	20.43	tig00002644_pilon	+	273921	2102025	5
5	20160	20.43	tig00002644_pilon	+	273922	2102026	5
5	20161	20.43	tig00002644_pilon	+	273929	2102033	5
5	20162	20.43	tig00002644_pilon	+	273956	2102060	5
5	20163	20.43	tig00002644_pilon	+	291296	2119400	5
5	20164	20.43	tig00002644_pilon	+	291686	2119790	5
5	20165	20.43	tig00002644_pilon	+	291711	2119815	5
5	20171	20.43	tig00002644_pilon	+	348970	2177074	5
5	1139	20.97	tig00000074_pilon	-	1484933	2190370	6
5	1138	20.97	tig00000074_pilon	-	1484592	2190711	6
5	1137	22.04	tig00000074_pilon	-	1453107	2222196	6
5	1133	22.04	tig00000074_pilon	-	1440705	2234598	6
5	1132	22.04	tig00000074_pilon	-	1440295	2235008	6
5	1131	22.04	tig00000074_pilon	-	1439736	2235567	6
5	1129	22.04	tig00000074_pilon	-	1402409	2272894	6
5	1128	22.04	tig00000074_pilon	-	1402051	2273252	6
5	1127	22.04	tig00000074_pilon	-	1401240	2274063	6
5	1126	22.04	tig00000074_pilon	-	1391747	2283556	6
5	1125	22.04	tig00000074_pilon	-	1391646	2283657	6
5	1124	22.04	tig00000074_pilon	-	1391621	2283682	6
5	1123	22.04	tig00000074_pilon	-	1391580	2283723	6
5	1122	22.58	tig00000074_pilon	-	1361296	2314007	6
5	1121	22.58	tig00000074_pilon	-	1357244	2318059	6
5	1120	22.58	tig00000074_pilon	-	1357117	2318186	6
5	1119	22.58	tig00000074_pilon	-	1357053	2318250	6
5	1118	22.58	tig00000074_pilon	-	1357032	2318271	6
5	1115	22.58	tig00000074_pilon	-	1320659	2354644	6
5	1114	22.58	tig00000074_pilon	-	1319958	2355345	6
5	1108	22.58	tig00000074_pilon	-	1240537	2434766	6
5	1107	22.58	tig00000074_pilon	-	1240463	2434840	6
5	1106	22.58	tig00000074_pilon	-	1240396	2434907	6
5	1105	22.58	tig00000074_pilon	-	1240354	2434949	6
5	1104	22.58	tig00000074_pilon	-	1240280	2435023	6
5	1103	22.58	tig00000074_pilon	-	1240154	2435149	6
5	1102	22.58	tig00000074_pilon	-	1240126	2435177	6
5	1097	23.12	tig00000074_pilon	-	1228053	2447250	6
5	1096	23.12	tig00000074_pilon	-	1228045	2447258	6
5	1095	23.12	tig00000074_pilon	-	1228024	2447279	6
5	1094	24.2	tig00000074_pilon	-	1202761	2472542	6
5	1093	24.2	tig00000074_pilon	-	1202759	2472544	6
5	1092	24.2	tig00000074_pilon	-	1202661	2472642	6
5	1091	24.2	tig00000074_pilon	-	1202223	2473080	6
5	1090	24.2	tig00000074_pilon	-	1202145	2473158	6
5	1089	24.2	tig00000074_pilon	-	1202052	2473251	6
